,Id,Cantidad_Victimas,Fecha,Anio,Mes,Dia,Hora,Franja_Horaria,Lugar_Hecho,Tipo_Calle,Calle,Altura,Barrio,Coordenada x,Coordenada y,Participantes,Victima,Acusado,Hora del día,Dia_Semana,Tipo_Dia
576,20200056,1,2020-11-21,2020,11,21,13:00:00,Tarde,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,13,Saturday,Fin_de_Semana
577,20200057,1,2020-11-23,2020,11,23,07:45:00,Mañana,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,cruce_de_calles,11,-58.47501560,-34.61945902,PEATON-AUTO,PEATON,AUTO,7,Monday,Dia_de_Semana
578,20200058,1,2020-11-24,2020,11,24,16:00:00,Tarde,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,cruce_de_calles,10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,16,Tuesday,Dia_de_Semana
579,20200059,1,2020-12-01,2020,12,1,06:35:00,Madrugada,BRASIL 1100,CALLE,BRASIL,1100.0,1,-58.37951690,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,6,Tuesday,Dia_de_Semana
580,20200060,1,2020-12-03,2020,12,3,20:30:00,Noche,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,cruce_de_calles,9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,20,Thursday,Dia_de_Semana
581,20200061,1,2020-12-03,2020,12,3,14:40:00,Tarde,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",cruce_de_calles,13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,14,Thursday,Dia_de_Semana
582,20200062,1,2020-12-04,2020,12,4,17:19:00,Tarde,MORENO 1845,CALLE,MORENO,1845.0,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,17,Friday,Dia_de_Semana
583,20200063,2,2020-12-05,2020,12,5,07:10:00,Mañana,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,cruce_de_calles,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,7,Saturday,Fin_de_Semana
584,20200065,1,2020-12-05,2020,12,5,16:00:00,Tarde,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,16,Saturday,Fin_de_Semana
585,20200066,1,2020-12-07,2020,12,7,04:30:00,Madrugada,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,4,Monday,Dia_de_Semana
586,20200067,1,2020-12-11,2020,12,11,22:00:00,Noche,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,cruce_de_calles,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,22,Friday,Dia_de_Semana
587,20200068,1,2020-12-12,2020,12,12,20:30:00,Noche,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,20,Saturday,Fin_de_Semana
588,20200069,1,2020-12-15,2020,12,15,05:20:00,Madrugada,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,cruce_de_calles,1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,5,Tuesday,Dia_de_Semana
589,20200070,1,2020-12-17,2020,12,17,15:35:00,Tarde,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,cruce_de_calles,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,15,Thursday,Dia_de_Semana
590,20200071,1,2020-12-17,2020,12,17,23:00:00,Noche,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,cruce_de_calles,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,23,Thursday,Dia_de_Semana
591,20200072,1,2020-12-19,2020,12,19,03:30:00,Madrugada,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,cruce_de_calles,3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,3,Saturday,Fin_de_Semana
593,20200074,1,2020-12-20,2020,12,20,21:00:00,Noche,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,cruce_de_calles,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,21,Sunday,Fin_de_Semana
592,20200073,1,2020-12-20,2020,12,20,07:40:00,Mañana,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,cruce_de_calles,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,7,Sunday,Fin_de_Semana
594,20200075,1,2020-12-23,2020,12,23,14:00:00,Tarde,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,cruce_de_calles,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,14,Wednesday,Dia_de_Semana
595,20200076,1,2020-12-24,2020,12,24,12:30:00,Mañana,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,cruce_de_calles,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,12,Thursday,Dia_de_Semana
596,20200077,2,2020-12-25,2020,12,25,06:40:00,Madrugada,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,cruce_de_calles,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,6,Friday,Dia_de_Semana
597,20200078,1,2020-12-25,2020,12,25,05:50:00,Madrugada,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,1118.0,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,5,Friday,Dia_de_Semana
598,20200079,1,2020-12-27,2020,12,27,04:15:00,Madrugada,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,4,Sunday,Fin_de_Semana
599,20210001,1,2021-01-06,2021,1,6,18:00:00,Tarde,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,18,Wednesday,Dia_de_Semana
600,20210002,1,2021-01-07,2021,1,7,10:20:00,Mañana,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",cruce_de_calles,9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,10,Thursday,Dia_de_Semana
601,20210003,1,2021-01-10,2021,1,10,07:40:00,Mañana,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,cruce_de_calles,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,7,Sunday,Fin_de_Semana
603,20210005,1,2021-01-11,2021,1,11,21:30:00,Noche,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",3800.0,9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,21,Monday,Dia_de_Semana
602,20210004,1,2021-01-11,2021,1,11,09:12:18,Mañana,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,cruce_de_calles,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,9,Monday,Dia_de_Semana
604,20210006,1,2021-01-12,2021,1,12,21:00:00,Noche,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,cruce_de_calles,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,21,Tuesday,Dia_de_Semana
605,20210007,1,2021-01-18,2021,1,18,10:00:00,Mañana,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,cruce_de_calles,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,10,Monday,Dia_de_Semana
606,20210008,1,2021-01-22,2021,1,22,23:30:00,Noche,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,cruce_de_calles,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,23,Friday,Dia_de_Semana
607,20210009,1,2021-01-23,2021,1,23,05:30:00,Madrugada,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,cruce_de_calles,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,5,Saturday,Fin_de_Semana
608,20210010,1,2021-01-23,2021,1,23,08:00:00,Mañana,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.50073810,-34.54979510,MOTO-AUTO,MOTO,AUTO,8,Saturday,Fin_de_Semana
609,20210011,1,2021-01-27,2021,1,27,01:04:26,Madrugada,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,1675.0,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,1,Wednesday,Dia_de_Semana
610,20210012,1,2021-01-29,2021,1,29,20:07:22,Noche,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",cruce_de_calles,8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,20,Friday,Dia_de_Semana
611,20210013,1,2021-01-31,2021,1,31,06:10:00,Madrugada,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",cruce_de_calles,10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,6,Sunday,Fin_de_Semana
612,20210014,1,2021-02-02,2021,2,2,00:50:00,Madrugada,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,cruce_de_calles,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,0,Tuesday,Dia_de_Semana
613,20210015,1,2021-02-06,2021,2,6,03:05:00,Madrugada,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,cruce_de_calles,15,-58.49018543,-34.59724990,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,3,Saturday,Fin_de_Semana
614,20210016,1,2021-02-14,2021,2,14,05:50:00,Madrugada,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",cruce_de_calles,8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,5,Sunday,Fin_de_Semana
615,20210017,1,2021-02-17,2021,2,17,04:10:00,Madrugada,SALTA Y CASEROS AV.,AVENIDA,SALTA,cruce_de_calles,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,4,Wednesday,Dia_de_Semana
616,20210018,1,2021-02-20,2021,2,20,19:00:00,Tarde,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",cruce_de_calles,3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,19,Saturday,Fin_de_Semana
617,20210019,1,2021-02-21,2021,2,21,01:20:00,Madrugada,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,cruce_de_calles,12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,1,Sunday,Fin_de_Semana
618,20210020,1,2021-02-21,2021,2,21,15:00:00,Tarde,POTOSI Y GASCON,CALLE,POTOSI,cruce_de_calles,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,15,Sunday,Fin_de_Semana
619,20210021,1,2021-02-26,2021,2,26,05:30:00,Madrugada,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",cruce_de_calles,3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,5,Friday,Dia_de_Semana
620,20210022,1,2021-02-28,2021,2,28,12:00:00,Mañana,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,SD,12,Sunday,Fin_de_Semana
621,20210023,1,2021-03-01,2021,3,1,09:20:00,Mañana,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,cruce_de_calles,4,.,.,MOTO-CARGAS,MOTO,CARGAS,9,Monday,Dia_de_Semana
622,20210024,1,2021-03-03,2021,3,3,16:30:00,Tarde,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",cruce_de_calles,9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,16,Wednesday,Dia_de_Semana
623,20210025,1,2021-03-11,2021,3,11,03:45:00,Madrugada,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,3,Thursday,Dia_de_Semana
624,20210026,1,2021-03-15,2021,3,15,02:35:00,Madrugada,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2,Monday,Dia_de_Semana
625,20210027,1,2021-03-16,2021,3,16,15:30:00,Tarde,"PAZ, GRAL. AV. y DONADO",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,15,Tuesday,Dia_de_Semana
626,20210028,1,2021-03-29,2021,3,29,17:20:00,Tarde,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,cruce_de_calles,7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,17,Monday,Dia_de_Semana
627,20210029,1,2021-03-31,2021,3,31,18:05:00,Tarde,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",cruce_de_calles,7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,18,Wednesday,Dia_de_Semana
628,20210030,1,2021-04-03,2021,4,3,18:30:00,Tarde,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,1623.0,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,18,Saturday,Fin_de_Semana
629,20210031,1,2021-04-07,2021,4,7,10:29:00,Mañana,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,cruce_de_calles,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,10,Wednesday,Dia_de_Semana
630,20210032,1,2021-04-10,2021,4,10,19:55:00,Tarde,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",cruce_de_calles,13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,19,Saturday,Fin_de_Semana
631,20210033,1,2021-04-14,2021,4,14,17:50:00,Tarde,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,cruce_de_calles,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,17,Wednesday,Dia_de_Semana
632,20210034,1,2021-04-19,2021,4,19,14:40:00,Tarde,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",cruce_de_calles,4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,14,Monday,Dia_de_Semana
633,20210035,1,2021-05-03,2021,5,3,09:20:00,Mañana,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",cruce_de_calles,8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,9,Monday,Dia_de_Semana
634,20210036,1,2021-05-09,2021,5,9,06:00:00,Madrugada,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,6,Sunday,Fin_de_Semana
635,20210037,1,2021-05-11,2021,5,11,07:10:00,Mañana,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,cruce_de_calles,13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,7,Tuesday,Dia_de_Semana
636,20210038,1,2021-05-14,2021,5,14,11:40:00,Mañana,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",cruce_de_calles,14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,11,Friday,Dia_de_Semana
637,20210039,1,2021-05-15,2021,5,15,12:09:00,Mañana,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,cruce_de_calles,9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,12,Saturday,Fin_de_Semana
638,20210040,1,2021-05-20,2021,5,20,05:50:00,Madrugada,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,5,Thursday,Dia_de_Semana
639,20210041,1,2021-05-20,2021,5,20,08:30:00,Mañana,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,14,-58.40986646,-34.57728060,PEATON-PASAJEROS,PEATON,PASAJEROS,8,Thursday,Dia_de_Semana
640,20210042,1,2021-05-21,2021,5,21,05:00:00,Madrugada,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,10900.0,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,5,Friday,Dia_de_Semana
641,20210043,1,2021-05-22,2021,5,22,18:26:00,Tarde,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",cruce_de_calles,9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,18,Saturday,Fin_de_Semana
642,20210044,1,2021-05-25,2021,5,25,02:00:00,Madrugada,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",cruce_de_calles,9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2,Tuesday,Dia_de_Semana
643,20210045,1,2021-05-26,2021,5,26,17:24:00,Tarde,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,17,Wednesday,Dia_de_Semana
644,20210046,1,2021-05-31,2021,5,31,02:00:00,Madrugada,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,cruce_de_calles,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2,Monday,Dia_de_Semana
645,20210047,1,2021-06-02,2021,6,2,16:00:00,Tarde,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",cruce_de_calles,4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,16,Wednesday,Dia_de_Semana
646,20210048,1,2021-06-03,2021,6,3,09:58:00,Mañana,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,cruce_de_calles,12,-58.49026573,-34.56981410,BICICLETA-AUTO,BICICLETA,AUTO,9,Thursday,Dia_de_Semana
647,20210049,1,2021-06-03,2021,6,3,20:30:00,Noche,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4000.0,8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,20,Thursday,Dia_de_Semana
648,20210050,1,2021-06-10,2021,6,10,13:30:00,Tarde,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,5958.0,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,13,Thursday,Dia_de_Semana
649,20210051,1,2021-06-15,2021,6,15,19:20:00,Tarde,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,cruce_de_calles,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,19,Tuesday,Dia_de_Semana
650,20210052,1,2021-06-20,2021,6,20,05:40:00,Madrugada,"PAZ, GRAL. AV. 14723",AVENIDA,"PAZ, GRAL. AV.",14723.0,8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,5,Sunday,Fin_de_Semana
651,20210053,1,2021-06-20,2021,6,20,12:00:00,Mañana,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,5783.0,15,-58.44399875,-34.59477360,PEATON-BICICLETA,PEATON,BICICLETA,12,Sunday,Fin_de_Semana
652,20210054,1,2021-06-22,2021,6,22,14:44:00,Tarde,TABARE Y EREZCANO,CALLE,TABARE,cruce_de_calles,4,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,14,Tuesday,Dia_de_Semana
653,20210055,1,2021-06-29,2021,6,29,12:20:00,Mañana,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,cruce_de_calles,3,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,12,Tuesday,Dia_de_Semana
654,20210056,1,2021-07-09,2021,7,9,23:25:00,Noche,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,cruce_de_calles,4,-58.42473018,-34.65008280,BICICLETA-AUTO,BICICLETA,AUTO,23,Friday,Dia_de_Semana
655,20210057,1,2021-07-10,2021,7,10,23:30:00,Noche,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,cruce_de_calles,2,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,23,Saturday,Fin_de_Semana
656,20210058,1,2021-07-21,2021,7,21,00:40:00,Madrugada,AV. GRAL. PAZ Y VEDIA,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,0,Wednesday,Dia_de_Semana
657,20210059,1,2021-07-22,2021,7,22,01:20:00,Madrugada,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",2269.0,3,-58.39640740,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,1,Thursday,Dia_de_Semana
658,20210060,1,2021-07-22,2021,7,22,12:30:00,Mañana,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",cruce_de_calles,5,-58.41971993,-34.61112240,PEATON-PASAJEROS,PEATON,PASAJEROS,12,Thursday,Dia_de_Semana
659,20210061,1,2021-07-24,2021,7,24,09:15:00,Mañana,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",cruce_de_calles,4,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,9,Saturday,Fin_de_Semana
660,20210062,1,2021-07-27,2021,7,27,07:16:00,Mañana,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,2723.0,4,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,7,Tuesday,Dia_de_Semana
661,20210063,1,2021-08-02,2021,8,2,04:40:00,Madrugada,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",2906.0,7,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,4,Monday,Dia_de_Semana
662,20210064,1,2021-08-02,2021,8,2,20:00:00,Noche,"PAZ, GRAL. AV. Y TONELERO",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,20,Monday,Dia_de_Semana
664,20210066,1,2021-08-06,2021,8,6,20:00:00,Noche,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,cruce_de_calles,11,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,20,Friday,Dia_de_Semana
663,20210065,1,2021-08-06,2021,8,6,08:30:00,Mañana,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,cruce_de_calles,6,-58.42675754,-34.62699730,PEATON-PASAJEROS,PEATON,PASAJEROS,8,Friday,Dia_de_Semana
665,20210067,1,2021-08-08,2021,8,8,09:29:00,Mañana,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,1,-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,9,Sunday,Fin_de_Semana
666,20210068,1,2021-08-15,2021,8,15,06:10:00,Madrugada,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",5071.0,11,-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,6,Sunday,Fin_de_Semana
667,20210069,1,2021-08-20,2021,8,20,17:15:00,Tarde,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,3428.0,14,-58.41354692,-34.58697680,PEATON-AUTO,PEATON,AUTO,17,Friday,Dia_de_Semana
668,20210070,1,2021-08-28,2021,8,28,08:30:00,Mañana,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",cruce_de_calles,8,-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,8,Saturday,Fin_de_Semana
669,20210071,1,2021-08-31,2021,8,31,16:00:00,Tarde,SAN LUIS 2730,CALLE,SAN LUIS,2730.0,3,-58.40454610,-34.60003693,PEATON-MOTO,PEATON,MOTO,16,Tuesday,Dia_de_Semana
670,20210072,1,2021-09-01,2021,9,1,19:10:00,Tarde,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,cruce_de_calles,2,-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,19,Wednesday,Dia_de_Semana
